city,code,rank_2026_09_05,choice_2026_09_05,rank_2026_08_04,choice_2026_08_04
Casablanca,R141175940,5404,1,5902,1
Casablanca,E140215941,5405,2,5903,2
Casablanca,J143078314,5406,4,5904,4
Casablanca,R147164170,5407,1,5905,1
Casablanca,K147065497,5408,2,5906,2
Casablanca,R148171785,5409,1,5907,1
Casablanca,D137595705,5410,2,5908,2
Casablanca,R137917352,5411,1,5909,1
Casablanca,J149119880,5412,3,5910,3
Casablanca,E149200739,5413,2,5911,2
Casablanca,E145244830,5414,2,5912,2
Casablanca,R145200010,5415,2,5913,2
Casablanca,M145085101,5416,2,5914,2
Casablanca,J149107426,5417,2,5915,2
Casablanca,R141184163,5418,2,5916,2
Casablanca,D146049669,5419,3,5917,3
Casablanca,J148100911,5420,2,5918,2
Casablanca,E138081927,5421,3,5919,3
Casablanca,J148113314,5422,2,5920,2
Casablanca,R141165984,5423,2,5921,2
Casablanca,R146013004,5424,1,5922,1
Casablanca,K140089917,5425,1,5923,1
Casablanca,R145199740,5426,2,5924,2
Casablanca,F139332491,5427,1,5925,1
Casablanca,R141138690,5428,1,5926,1
Casablanca,J149119442,5429,3,5927,3
Casablanca,R142100774,5430,2,5928,2
Casablanca,R140153692,5431,1,5929,1
Casablanca,E149088673,5432,2,5930,2
Casablanca,J141109406,5433,3,5931,3
Casablanca,R131852419,5434,1,5932,1
Casablanca,B146009320,5435,2,5933,2
Casablanca,R137851900,5436,1,5934,1
Casablanca,R146130849,5437,2,5935,2
Casablanca,K131483009,5438,4,5936,4
Casablanca,R147181370,5439,1,5937,1
Casablanca,R142205048,5440,1,5938,1
Casablanca,F146111738,5441,2,5939,2
Casablanca,J137073059,5442,2,5940,2
Casablanca,E140213137,5443,4,5941,4
Casablanca,E148143612,5444,2,5942,2
Casablanca,J148099756,5445,2,5943,2
Casablanca,E131112721,5446,4,5944,4
Casablanca,E140214173,5447,2,5945,2
Casablanca,F148117883,5448,2,5946,2
Casablanca,R142155427,5449,1,5947,1
Casablanca,F144121434,5450,3,5948,3
Casablanca,R146184978,5451,2,5949,2
Casablanca,R143186210,5452,1,5950,1
Casablanca,R146181103,5453,2,5951,2
Casablanca,K147064178,5454,2,5952,2
Casablanca,J146076834,5455,2,5953,2
Casablanca,F147094185,5456,3,5954,3
Casablanca,R145152154,5457,1,5955,1
Casablanca,E140223817,5458,3,5956,3
Casablanca,R145152109,5459,1,5957,1
Casablanca,J145111427,5460,2,5958,2
Casablanca,F141109947,5461,2,5959,2
Casablanca,J143097746,5462,2,5960,2
Casablanca,E145221932,5463,2,5961,2
Casablanca,F175164962,5464,2,5962,2
Casablanca,K142063399,5465,3,5963,3
Casablanca,J148103706,5466,4,5964,4
Casablanca,F142097016,5467,2,5965,2
Casablanca,E145222208,5468,2,5966,2
Casablanca,K146060451,5469,4,5967,4
Casablanca,F148124023,5470,3,5968,3
Casablanca,R149189912,5471,1,5969,1
Casablanca,K141067485,5472,3,5970,3
Casablanca,J142119058,5473,2,5971,2
Casablanca,J143075913,5474,3,5972,3
Casablanca,J144109047,5475,3,5973,3
Casablanca,R145207508,5476,1,5974,1
Casablanca,F146097874,5477,1,5975,1
Casablanca,R146150280,5478,1,5976,1
Casablanca,F145092275,5479,2,5977,2
Casablanca,R149177255,5480,3,5978,3
Casablanca,R140127879,5481,1,5979,1
Casablanca,J134463353,5482,3,5980,3
Casablanca,E149224528,5483,3,5981,3
Casablanca,F143107343,5484,2,5982,2
Casablanca,L146092386,5485,1,5983,1
Casablanca,S144062828,5486,2,5984,2
Casablanca,E134078694,5487,2,5985,2
Casablanca,E146225281,5488,2,5986,2
Casablanca,K142090391,5489,2,5987,2
Casablanca,F149085711,5490,2,5988,2
Casablanca,R148171779,5491,1,5989,1
Casablanca,J145107899,5492,2,5990,2
Casablanca,J134500674,5493,2,5991,2
Casablanca,J148121470,5494,2,5992,2
Casablanca,R140201737,5495,1,5993,1
Casablanca,J148119641,5496,2,5994,2
Casablanca,P140161710,5497,4,5995,4
Casablanca,R140200952,5498,1,5996,1
Casablanca,F141099440,5499,2,5997,2
Casablanca,E155000088,5500,2,5998,2
Casablanca,S148085175,5501,1,5999,1
Casablanca,E140233343,5502,3,6000,3
Casablanca,K141074457,5503,2,6001,2
Casablanca,J147093993,5504,3,6002,3
Casablanca,J148092860,5505,2,6003,2
Casablanca,J147088512,5506,4,6004,4
Casablanca,J141082168,5507,2,6005,2
Casablanca,R130841715,5508,1,6006,1
Casablanca,E145232924,5509,4,6007,4
Casablanca,J147099399,5510,2,6008,2
Casablanca,R145177642,5511,1,6009,1
Casablanca,F145101610,5512,1,6010,1
Casablanca,E145235596,5513,1,6011,1
Casablanca,F146087660,5514,3,6012,3
Casablanca,R146134990,5515,1,6013,1
Casablanca,R144169835,5516,1,6014,1
Casablanca,J149100449,5517,2,6015,2
Casablanca,K139439039,5518,1,6016,1
Casablanca,R143137455,5519,1,6017,1
Casablanca,R145162671,5520,1,6018,1
Casablanca,J147088382,5521,3,6019,3
Casablanca,J146089144,5522,2,6020,2
Casablanca,J144116654,5523,2,6021,2
Casablanca,F141116572,5524,1,6022,1
Casablanca,J143116931,5525,2,6023,2
Casablanca,J140099591,5526,2,6024,2
Casablanca,R140175521,5527,2,6025,2
Casablanca,E142221542,5528,2,6026,2
Casablanca,E131115643,5529,3,6027,3
Casablanca,F140107593,5530,1,6028,1
Casablanca,R139765536,5531,1,6029,1
Casablanca,R143199586,5532,3,6030,3
Casablanca,K147066091,5533,2,6031,2
Casablanca,J144093085,5534,2,6032,2
Casablanca,J147102101,5535,2,6033,2
Casablanca,J148093765,5536,2,6034,2
Casablanca,F142106531,5537,2,6035,2
Casablanca,R149196797,5538,1,6036,1
Casablanca,F147066607,5539,1,6037,1
Casablanca,J137270715,5540,1,6038,1
Casablanca,E134014570,5541,2,6039,2
Casablanca,F144116706,5542,2,6040,2
Casablanca,J148081431,5543,2,6041,2
Casablanca,R143171903,5544,2,6042,2
Casablanca,R148185418,5545,4,6043,4
Casablanca,F146084718,5546,2,6044,2
Casablanca,R149180392,5547,1,6045,1
Casablanca,K137439415,5548,2,6046,2
Casablanca,E149220904,5549,2,6047,2
Casablanca,E146211266,5550,2,6048,2
Casablanca,R143133987,5551,1,6049,1
Casablanca,J145072314,5552,3,6050,3
Casablanca,F161086664,5553,1,6051,1
Casablanca,J144083605,5554,2,6052,2
Casablanca,J140116079,5555,4,6053,4
Casablanca,J144084207,5556,2,6054,2
Casablanca,L149070931,5557,1,6055,1
Casablanca,K143057860,5558,1,6056,1
Casablanca,R146182413,5559,1,6057,1
Casablanca,R145195467,5560,1,6058,1
Casablanca,J145101016,5561,2,6059,2
Casablanca,J148118605,5562,1,6060,1
Casablanca,R144202845,5563,1,6061,1
Casablanca,R148045853,5564,1,6062,1
Casablanca,R141142776,5565,1,6063,1
Casablanca,J144091942,5566,2,6064,2
Casablanca,R146177789,5567,1,6065,1
Casablanca,E141235207,5568,2,6066,2
Casablanca,R143196522,5569,1,6067,1
Casablanca,E149176070,5570,2,6068,2
Casablanca,J143090643,5571,2,6069,2
Casablanca,R147195373,5572,2,6070,2
Casablanca,R142146814,5573,1,6071,1
Casablanca,G142127648,5574,2,6072,2
Casablanca,R145198320,5575,1,6073,1
Casablanca,R145162127,5576,1,6074,1
Casablanca,E147238045,5577,4,6075,4
Casablanca,E149238091,5578,2,6076,2
Casablanca,J141102910,5579,3,6077,3
Casablanca,G145129391,5580,2,6078,2
Casablanca,E148028161,5581,2,6079,2
Casablanca,R145138705,5582,1,6080,1
Casablanca,F146110070,5583,2,6081,2
Casablanca,R141198069,5584,1,6082,1
Casablanca,R146190287,5585,1,6083,1
Casablanca,R144188912,5586,1,6084,1
Casablanca,E149219893,5587,2,6085,2
Casablanca,R148185526,5588,1,6086,1
Casablanca,R149195136,5589,2,6087,2
Casablanca,R149188183,5590,1,6088,1
Casablanca,R134872882,5591,1,6089,1
Casablanca,R140187983,5592,1,6090,1
Casablanca,E135062776,5593,2,6091,2
Casablanca,R148193110,5594,1,6092,1
Casablanca,E143220751,5595,4,6093,4
Casablanca,J148080773,5596,2,6094,2
Casablanca,E147208393,5597,2,6095,2
Casablanca,R148130767,5598,1,6096,1
Casablanca,R143143946,5599,2,6097,2
Casablanca,F140034237,5600,2,6098,2
Casablanca,F143124824,5601,1,6099,1
Casablanca,J148006939,5602,1,6100,1
Casablanca,J142088274,5603,2,6101,2
Casablanca,R148204068,5604,1,6102,1
Casablanca,J146105237,5605,2,6103,2
Casablanca,R141176050,5606,2,6104,2
Casablanca,J142094152,5607,2,6105,2
Casablanca,R145091280,5608,1,6106,1
Casablanca,J149085291,5609,2,6107,2
Casablanca,R147190369,5610,1,6108,1
Casablanca,R144195996,5611,1,6109,1
Casablanca,R144190364,5612,1,6110,1
Casablanca,E143242613,5613,2,6111,2
Casablanca,J145122298,5614,2,6112,2
Casablanca,F149110924,5615,2,6113,2
Casablanca,J146091938,5616,2,6114,2
Casablanca,G134807816,5617,1,6115,1
Casablanca,F141116633,5618,1,6116,1
Casablanca,J149119560,5619,3,6117,3
Casablanca,R140196476,5620,1,6118,1
Casablanca,K148097226,5621,3,6119,3
Casablanca,J140110354,5622,2,6120,2
Casablanca,P146136465,5623,2,6121,2
Casablanca,K148072325,5624,1,6122,1
Casablanca,R137726417,5625,1,6123,1
Casablanca,J142115839,5626,2,6124,2
Casablanca,J141110712,5627,2,6125,2
Casablanca,J141097894,5628,2,6126,2
Casablanca,E140211271,5629,3,6127,3
Casablanca,E142227988,5630,2,6128,2
Casablanca,E147206443,5631,2,6129,2
Casablanca,J144110348,5632,2,6130,2
Casablanca,R146190535,5633,2,6131,2
Casablanca,F144102357,5634,1,6132,1
Casablanca,R145133725,5635,1,6133,1
Casablanca,D148117410,5636,2,6134,2
Casablanca,F132224339,5637,1,6135,1
Casablanca,J137258473,5638,2,6136,2
Casablanca,F144111949,5639,3,6137,3
Casablanca,F134192504,5640,2,6138,2
Casablanca,J144100388,5641,2,6139,2
Casablanca,K143084846,5642,4,6140,4
Casablanca,E147237920,5643,3,6141,3
Casablanca,J140098653,5644,2,6142,2
Casablanca,R148140088,5645,1,6143,1
Casablanca,K143011614,5646,2,6144,2
Casablanca,E146235670,5647,4,6145,4
Casablanca,R141179663,5648,1,6146,1
Casablanca,E141076177,5649,2,6147,2
Casablanca,R147162396,5650,1,6148,1
Casablanca,J145080719,5651,2,6149,2
Casablanca,E149219797,5652,2,6150,2
Casablanca,D146081424,5653,2,6151,2
Casablanca,R145151495,5654,1,6152,1
Casablanca,R142204961,5655,2,6153,2
Casablanca,R147197016,5656,1,6154,1
Casablanca,R146174365,5657,1,6155,1
Casablanca,K140103106,5658,3,6156,3
Casablanca,R149164345,5659,1,6157,1
Casablanca,F140090997,5660,2,6158,2
Casablanca,E135205162,5661,3,6159,3
Casablanca,R137797189,5662,1,6160,1
Casablanca,R143197455,5663,1,6161,1
Casablanca,F140123859,5664,1,6162,1
Casablanca,R146169599,5665,1,6163,1
Casablanca,J141094290,5666,2,6164,2
Casablanca,K143092236,5667,3,6165,3
Casablanca,F143100194,5668,1,6166,1
Casablanca,K145060291,5669,2,6167,2
Casablanca,J146098710,5670,2,6168,2
Casablanca,J147118893,5671,3,6169,3
Casablanca,G145112682,5672,1,6170,1
Casablanca,J142118634,5673,2,0,0
Casablanca,R131896569,5674,1,0,0
Casablanca,R147163977,5675,1,0,0
Casablanca,J134367357,5676,2,0,0
Casablanca,R141168772,5677,1,0,0
Casablanca,R148202932,5678,1,0,0
Casablanca,G146131270,5679,1,0,0
Casablanca,E146221112,5680,3,0,0
Casablanca,R145149814,5681,1,0,0
Casablanca,K141096641,5682,3,0,0
Casablanca,E146209884,5683,2,0,0
Casablanca,F141095800,5684,2,0,0
Casablanca,R140165283,5685,1,0,0
Casablanca,D144133064,5686,1,0,0
Casablanca,J142107924,5687,2,0,0
Casablanca,R141151704,5688,4,0,0
Casablanca,R134891320,5689,1,0,0
Casablanca,R135716116,5690,1,0,0
Casablanca,J149095674,5691,2,0,0
Casablanca,J144110252,5692,4,0,0
Casablanca,G147109461,5693,1,0,0
Casablanca,R148195156,5694,1,0,0
Casablanca,E148235201,5695,4,0,0
Casablanca,R142131828,5696,1,0,0
Casablanca,R148158441,5697,2,0,0
Casablanca,R140160426,5698,1,0,0
Casablanca,J132462174,5699,4,0,0
Casablanca,J142102887,5700,2,0,0
Casablanca,R140183041,5701,1,0,0
Casablanca,R145169165,5702,1,0,0
Casablanca,E149180603,5703,4,0,0
Casablanca,R141161599,5704,1,0,0
Casablanca,J140114256,5705,1,0,0
Casablanca,R143151557,5706,1,0,0
Casablanca,R143137458,5707,1,0,0
Casablanca,R139746616,5708,1,0,0
Casablanca,R140199292,5709,2,0,0
Casablanca,K133463651,5710,2,0,0
Casablanca,R147188941,5711,1,0,0
Casablanca,J130242312,5712,3,0,0
Casablanca,R143153823,5713,1,0,0
Casablanca,J142102998,5714,3,0,0
Casablanca,E140230974,5715,3,0,0
Casablanca,R132827595,5716,2,0,0
Casablanca,F140095235,5717,2,0,0
Casablanca,E146228719,5718,4,0,0
Casablanca,R142172571,5719,1,0,0
Casablanca,S130377169,5720,2,0,0
Casablanca,L149075599,5721,1,0,0
Casablanca,C141010144,5722,1,0,0
Casablanca,R146162251,5723,2,0,0
Casablanca,R149163491,5724,2,0,0
Casablanca,R145204387,5725,1,0,0
Casablanca,R144177600,5726,1,0,0
Casablanca,K148075303,5727,2,0,0
Casablanca,J132308941,5728,3,0,0
Casablanca,F145107872,5729,1,0,0
Casablanca,J140098180,5730,2,0,0
Casablanca,E140222085,5731,3,0,0
Casablanca,J140114900,5732,2,0,0
Casablanca,J146102111,5733,1,0,0
Casablanca,J140032512,5734,3,0,0
Casablanca,J140106869,5735,2,0,0
Casablanca,J142106096,5736,2,0,0
Casablanca,J148079609,5737,1,0,0
Casablanca,R132889659,5738,1,0,0
Casablanca,R148183729,5739,1,0,0
Casablanca,R140129082,5740,1,0,0
Casablanca,F156000245,5741,1,0,0
Casablanca,R140150749,5742,1,0,0
Casablanca,H149103047,5743,2,0,0
Casablanca,E141234566,5744,3,0,0
Casablanca,R148164569,5745,1,0,0
Casablanca,F146102813,5746,1,0,0
Casablanca,F149085860,5747,2,0,0
Casablanca,J148119636,5748,2,0,0
Casablanca,R149190469,5749,1,0,0
Casablanca,R148178706,5750,1,0,0
Casablanca,E142235654,5751,2,0,0
Casablanca,R149128625,5752,1,0,0
Casablanca,R145204796,5753,1,0,0
Casablanca,R140202608,5754,1,0,0
Casablanca,J147079664,5755,2,0,0
Casablanca,R141185410,5756,1,0,0
Casablanca,K144060293,5757,2,0,0
Casablanca,J140116083,5758,2,0,0
Casablanca,R144190366,5759,1,0,0
Casablanca,E141220466,5760,2,0,0
Casablanca,R136807869,5761,1,0,0
Casablanca,E148224860,5762,1,0,0
Casablanca,R142153702,5763,1,0,0
Casablanca,K140060439,5764,1,0,0
Casablanca,J131231210,5765,2,0,0
Casablanca,K143062789,5766,2,0,0
Casablanca,F144113791,5767,1,0,0
Casablanca,J145107486,5768,2,0,0
Casablanca,R145158316,5769,2,0,0
Casablanca,J149114701,5770,2,0,0
Casablanca,E139157498,5771,2,0,0
Casablanca,K143062039,5772,2,0,0
Casablanca,R144190145,5773,2,0,0
Casablanca,P141116691,5774,1,0,0
Casablanca,R152000432,5775,2,0,0
Casablanca,R146155289,5776,1,0,0
Casablanca,R143156743,5777,1,0,0
Casablanca,R148162382,5778,1,0,0
Casablanca,R133746076,5779,1,0,0
Casablanca,J132440829,5780,2,0,0
Casablanca,R148176773,5781,2,0,0
Casablanca,R146127570,5782,1,0,0
Casablanca,J146112454,5783,2,0,0
Casablanca,F146115836,5784,2,0,0
Casablanca,J145110992,5785,3,0,0
Casablanca,J140085011,5786,2,0,0
Casablanca,R142136835,5787,1,0,0
Casablanca,J130231917,5788,3,0,0
Casablanca,K147083962,5789,2,0,0
Casablanca,R140162445,5790,1,0,0
Casablanca,J147084060,5791,1,0,0
Casablanca,J149115800,5792,2,0,0
Casablanca,R144189429,5793,1,0,0
Casablanca,F145097393,5794,3,0,0
Casablanca,R149190672,5795,2,0,0
Casablanca,F141052538,5796,1,0,0
Casablanca,K144060588,5797,3,0,0
Casablanca,E131098306,5798,1,0,0
Casablanca,R135752225,5799,1,0,0
Casablanca,E144209828,5800,3,0,0
Casablanca,R139854905,5801,4,0,0
Casablanca,R148174120,5802,2,0,0
Casablanca,J142108127,5803,3,0,0
Casablanca,R143160558,5804,4,0,0
Casablanca,S144072520,5805,2,0,0
Casablanca,R149207507,5806,1,0,0
Casablanca,R149064303,5807,1,0,0
Casablanca,K142087895,5808,3,0,0
Casablanca,N147102310,5809,2,0,0
Casablanca,J145119865,5810,3,0,0
Casablanca,J136273522,5811,3,0,0
Casablanca,R146189516,5812,1,0,0
Casablanca,K145068477,5813,1,0,0
Casablanca,K142017823,5814,1,0,0
Casablanca,J146099509,5815,2,0,0
Casablanca,J142102210,5816,2,0,0
Casablanca,E136058703,5817,2,0,0
Casablanca,H144077334,5818,2,0,0
Casablanca,R148139402,5819,1,0,0
Casablanca,R149192065,5820,1,0,0
Casablanca,R149138870,5821,1,0,0
Casablanca,R149128377,5822,1,0,0
Casablanca,J140012314,5823,2,0,0
Casablanca,J144085286,5824,1,0,0
Casablanca,E144204008,5825,4,0,0
Casablanca,R148160510,5826,1,0,0
Casablanca,J140102993,5827,2,0,0
Casablanca,N142111617,5828,3,0,0
Casablanca,J149103922,5829,2,0,0
Casablanca,K145062612,5830,2,0,0
Casablanca,E142239007,5831,3,0,0
Casablanca,E143238398,5832,3,0,0
Casablanca,J149116021,5833,1,0,0
Casablanca,R142143764,5834,1,0,0
Casablanca,R137794149,5835,2,0,0
Casablanca,E135172831,5836,2,0,0
Casablanca,J148122708,5837,4,0,0
Casablanca,J140111391,5838,2,0,0
Casablanca,R141162446,5839,1,0,0
Casablanca,H146106346,5840,1,0,0
Casablanca,R141133638,5841,1,0,0
Casablanca,J131277984,5842,2,0,0
Casablanca,K145095235,5843,1,0,0
Casablanca,J146080995,5844,1,0,0
Casablanca,R149164156,5845,1,0,0
Casablanca,K144095472,5846,2,0,0
Casablanca,R148136428,5847,1,0,0
Casablanca,R149196893,5848,1,0,0
Casablanca,R140181071,5849,1,0,0
Casablanca,E143233764,5850,2,0,0
Casablanca,M131497700,5851,2,0,0
Casablanca,E145232925,5852,4,0,0
Casablanca,R139820428,5853,4,0,0
Casablanca,E143209304,5854,2,0,0
Casablanca,R131723755,5855,1,0,0
Casablanca,E145211606,5856,3,0,0
Casablanca,R145186321,5857,2,0,0
Casablanca,F132281466,5858,3,0,0
Casablanca,J148125344,5859,3,0,0
Casablanca,R140167162,5860,1,0,0
Casablanca,J145093256,5861,3,0,0
Casablanca,R148201621,5862,1,0,0
Casablanca,R144156346,5863,1,0,0
Casablanca,R140184473,5864,1,0,0
Casablanca,J143107517,5865,2,0,0
Casablanca,D140110049,5866,1,0,0
Casablanca,F146109549,5867,1,0,0
Casablanca,K140097441,5868,2,0,0
Casablanca,R146179760,5869,1,0,0
Casablanca,E148239573,5870,2,0,0
Casablanca,E147239505,5871,3,0,0
Casablanca,F139366430,5872,2,0,0
Casablanca,K130517749,5873,3,0,0
Casablanca,R147167159,5874,1,0,0
Casablanca,R142194818,5875,1,0,0
Casablanca,E145169218,5876,4,0,0
Casablanca,K145079032,5877,1,0,0
Casablanca,R149047079,5878,1,0,0
Casablanca,J144089388,5879,2,0,0
Casablanca,J144110931,5880,3,0,0
Casablanca,J142112432,5881,2,0,0
Casablanca,P135534588,5882,2,0,0
Casablanca,F141105653,5883,2,0,0
Casablanca,J140121882,5884,1,0,0
Casablanca,R144203900,5885,1,0,0
Casablanca,K140067462,5886,3,0,0
Casablanca,F145115434,5887,2,0,0
Casablanca,E142239584,5888,2,0,0
Casablanca,R142205092,5889,1,0,0
Casablanca,R141194812,5890,1,0,0
Casablanca,J142118138,5891,2,0,0
Casablanca,J145089070,5892,2,0,0
Casablanca,F142117065,5893,1,0,0
Casablanca,J148112046,5894,2,0,0
Casablanca,J146084430,5895,2,0,0
Casablanca,R147157974,5896,4,0,0
Casablanca,K146092930,5897,3,0,0
Casablanca,R149171283,5898,1,0,0
Casablanca,J141081706,5899,3,0,0
Casablanca,K142062480,5900,2,0,0
Casablanca,N142089657,5901,1,0,0
Casablanca,P142114432,5902,4,0,0
Casablanca,E140224451,5903,2,0,0
Casablanca,J142094292,5904,3,0,0
Casablanca,E145204766,5905,2,0,0
Casablanca,F130255398,5906,2,0,0
Casablanca,E141234562,5907,2,0,0
Casablanca,F145092090,5908,2,0,0
Casablanca,J144111683,5909,2,0,0
Casablanca,K142057575,5910,3,0,0
Casablanca,E141228113,5911,2,0,0
Casablanca,R140176713,5912,2,0,0
Casablanca,J142080381,5913,1,0,0
Casablanca,J141098502,5914,2,0,0
Casablanca,R143182862,5915,2,0,0
Casablanca,E144218743,5916,2,0,0
Casablanca,R140163583,5917,1,0,0
Casablanca,R140160399,5918,1,0,0
Casablanca,R146154416,5919,1,0,0
Casablanca,R148150748,5920,2,0,0
Casablanca,F142092545,5921,1,0,0
Casablanca,K149064019,5922,1,0,0
Casablanca,J135404271,5923,2,0,0
Casablanca,F145104350,5924,2,0,0
Casablanca,F141091041,5925,3,0,0
Casablanca,J148095699,5926,3,0,0
Casablanca,E143214787,5927,2,0,0
Casablanca,R136874715,5928,1,0,0
Casablanca,J146086558,5929,2,0,0
Casablanca,J145109035,5930,2,0,0
Casablanca,E144230369,5931,2,0,0
Casablanca,J147093837,5932,4,0,0
Casablanca,R130768252,5933,1,0,0
Casablanca,R143159103,5934,1,0,0
Casablanca,J141116005,5935,2,0,0
Casablanca,J145114569,5936,2,0,0
Casablanca,J142107103,5937,2,0,0
Casablanca,R149144993,5938,1,0,0
Casablanca,F167060880,5939,1,0,0
Casablanca,R145195151,5940,1,0,0
Casablanca,F147089607,5941,1,0,0
Casablanca,J141102753,5942,1,0,0
Casablanca,R139729733,5943,1,0,0
Casablanca,J145013926,5944,1,0,0
Casablanca,E136167052,5945,3,0,0
Casablanca,F147098611,5946,2,0,0
Casablanca,R146177805,5947,1,0,0
Casablanca,R143172469,5948,2,0,0
Casablanca,R145150638,5949,1,0,0
Casablanca,J149124579,5950,2,0,0
Casablanca,R144166043,5951,1,0,0
Casablanca,H146099075,5952,1,0,0
Casablanca,R135724454,5953,1,0,0
Casablanca,R130842745,5954,4,0,0
Casablanca,R144155164,5955,1,0,0
Casablanca,K144082801,5956,1,0,0
Casablanca,J149098152,5957,3,0,0
Casablanca,J142006073,5958,2,0,0
Casablanca,J143092865,5959,3,0,0
Casablanca,E147225301,5960,3,0,0
Casablanca,J146114283,5961,2,0,0
Casablanca,R142166774,5962,1,0,0
Casablanca,F140113105,5963,2,0,0
Casablanca,R146205584,5964,4,0,0
Casablanca,R149160780,5965,1,0,0
Casablanca,G143108657,5966,1,0,0
Casablanca,K144035690,5967,2,0,0
Casablanca,R132738480,5968,1,0,0
Casablanca,R149180206,5969,1,0,0
Casablanca,K146066659,5970,3,0,0
Casablanca,R143175245,5971,2,0,0
Casablanca,B147010447,5972,2,0,0
Casablanca,E144236648,5973,4,0,0
Casablanca,R146158086,5974,1,0,0
Casablanca,J146087868,5975,2,0,0
Casablanca,E143214597,5976,4,0,0
Casablanca,J141116006,5977,2,0,0
Casablanca,R148165868,5978,1,0,0
Casablanca,E143215228,5979,2,0,0
Casablanca,F166097380,5980,2,0,0
Casablanca,E141221391,5981,2,0,0
Casablanca,R144176174,5982,2,0,0
Casablanca,R140162417,5983,1,0,0
Casablanca,R140198222,5984,1,0,0
Casablanca,L140087032,5985,2,0,0
Casablanca,E144217614,5986,2,0,0
Casablanca,F142111409,5987,2,0,0
Casablanca,G146081320,5988,4,0,0
Casablanca,J143102633,5989,1,0,0
Casablanca,E148215793,5990,4,0,0
Casablanca,J143116371,5991,2,0,0
Casablanca,J140096988,5992,1,0,0
Casablanca,R143198105,5993,1,0,0
Casablanca,R147197554,5994,1,0,0
Casablanca,J142084094,5995,2,0,0
Casablanca,R141164324,5996,2,0,0
Casablanca,R137892802,5997,2,0,0
Casablanca,J143115821,5998,2,0,0
Casablanca,R144130631,5999,1,0,0
Casablanca,J144098717,6000,2,0,0
Dakhla,A141005423,1,1,1122,1
Dakhla,D141128267,2,4,1123,4
Dakhla,C149012391,3,3,1124,3
Dakhla,L140077891,4,4,1125,4
Dakhla,D146121520,5,3,1126,3
Dakhla,D138707199,6,2,1127,2
Dakhla,G146096137,7,3,1128,3
Dakhla,G133797326,8,3,1129,3
Dakhla,G143093106,9,4,1130,4
Dakhla,D142123890,10,4,1131,4
Dakhla,D134904234,11,4,1132,4
Dakhla,S149077764,12,4,1133,4
Dakhla,G141097637,13,4,1134,4
Dakhla,D146133538,14,4,1135,4
Dakhla,D140117185,15,4,1136,4
Dakhla,F139268566,16,3,1137,3
Dakhla,R144199639,17,4,1138,4
Dakhla,D142128224,18,4,1139,4
Dakhla,F149116482,19,4,1140,4
Dakhla,K144059767,20,4,1141,4
